iShares S&P 500 Value ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Mar 31, 2017"
Total Net Assets,"13,633,070,389.59"
Shares Outstanding,"131,050,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"PDCO","PATTERSON COMPANIES INC","Equity","0.04","45.23","119,557.00","5,407,563.11","5,407,563.11","Health Care","2672689","US7033951036","NASDAQ"
"REG","REGENCY CENTERS REIT CORP","Equity","0.04","66.39","79,191.00","5,257,490.49","5,257,490.49","Real Estate","2726177","US7588491032","New York Stock Exchange Inc."
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Equity","0.04","133.50","39,127.00","5,223,454.50","5,223,454.50","Real Estate","2333931","US3137472060","New York Stock Exchange Inc."
"OKE","ONEOK INC","Equity","0.04","55.44","94,069.00","5,215,185.36","5,215,185.36","Energy","2130109","US6826801036","New York Stock Exchange Inc."
"RRC","RANGE RESOURCES CORP","Equity","0.04","29.10","173,596.00","5,051,643.60","5,051,643.60","Energy","2523334","US75281A1097","New York Stock Exchange Inc."
"AVY","AVERY DENNISON CORP","Equity","0.04","80.60","61,964.00","4,994,298.40","4,994,298.40","Materials","2066408","US0536111091","New York Stock Exchange Inc."
"WU","WESTERN UNION","Equity","0.04","20.35","242,772.00","4,940,410.20","4,940,410.20","Information Technology","B1F76F9","US9598021098","New York Stock Exchange Inc."
"BF.B","BROWN FORMAN CORP CLASS B","Equity","0.04","46.18","104,344.00","4,818,605.92","4,818,605.92","Consumer Staples","2146838","US1156372096","New York Stock Exchange Inc."
"FMC","FMC CORP","Equity","0.03","69.59","65,486.00","4,557,170.74","4,557,170.74","Materials","2328603","US3024913036","New York Stock Exchange Inc."
"WYN","WYNDHAM WORLDWIDE CORP","Equity","0.03","84.29","51,104.00","4,307,556.16","4,307,556.16","Consumer Discretionary","B198391","US98310W1080","New York Stock Exchange Inc."
"AN","AUTONATION INC","Equity","0.03","42.29","95,110.00","4,022,201.90","4,022,201.90","Consumer Discretionary","2732635","US05329W1027","New York Stock Exchange Inc."
"COO","COOPER COS.","Equity","0.03","199.89","20,104.00","4,018,588.56","4,018,588.56","Health Care","2222631","US2166484020","New York Stock Exchange Inc."
"FBHS","FORTUNE BRANDS HOME & SECURITY INC","Equity","0.03","60.85","64,259.00","3,910,160.15","3,910,160.15","Industrials","B3MC7D6","US34964C1062","New York Stock Exchange Inc."
"LEG","LEGGETT & PLATT INC","Equity","0.03","50.32","76,876.00","3,868,400.32","3,868,400.32","Consumer Discretionary","2510682","US5246601075","New York Stock Exchange Inc."
"CBOE","CBOE HOLDINGS INC.","Equity","0.03","81.07","46,720.00","3,787,590.40","3,787,590.40","Financials","B5834C5","US12503M1080","NASDAQ"
"ALLE","ALLEGION PLC","Equity","0.03","75.70","48,855.00","3,698,323.50","3,698,323.50","Industrials","BFRT3W7","IE00BFRT3W74","New York Stock Exchange Inc."
"CHK","CHESAPEAKE ENERGY CORP","Equity","0.03","5.94","602,919.00","3,581,338.86","3,581,338.86","Energy","2182779","US1651671075","New York Stock Exchange Inc."
"NFX","NEWFIELD EXPLORATION","Equity","0.03","36.91","95,735.00","3,533,578.85","3,533,578.85","Energy","2635079","US6512901082","New York Stock Exchange Inc."
"CSRA","CSRA INC","Equity","0.02","29.29","113,331.00","3,319,464.99","3,319,464.99","Information Technology","BYQKXC4","US12650T1043","New York Stock Exchange Inc."
"TRIP","TRIPADVISOR INC","Equity","0.02","43.16","67,353.00","2,906,955.48","2,906,955.48","Consumer Discretionary","B6ZC3N6","US8969452015","NASDAQ"
"SWN","SOUTHWESTERN ENERGY","Equity","0.02","8.17","314,998.00","2,573,533.66","2,573,533.66","Energy","2828619","US8454671095","New York Stock Exchange Inc."
"NWS","NEWS CORP CLASS B","Equity","0.02","13.50","176,347.00","2,380,684.50","2,380,684.50","Consumer Discretionary","BBGVT51","US65249B2088","NASDAQ"
"FLIR","FLIR SYSTEMS INC","Equity","0.02","36.28","59,764.00","2,168,237.92","2,168,237.92","Information Technology","2344717","US3024451011","NASDAQ"
"MSFUT","CASH COLLATERAL MSFUT USD","Cash Collateral and Margins","0.01","100.00","1,583,360.00","1,583,360.00","1,583,360.00","Cash and/or Derivatives","-","-","-"
"ESM7","S&P500 EMINI JUN 17","Futures","0.00","2,359.20","285.00","0.00","33,618,600.00","Cash and/or Derivatives","-","-","Index And Options Market"
 
